timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/03 00:29:47.990, 14803 MiB, 94 %
2026/09/03 00:30:17.990, 14803 MiB, 100 %
2026/09/03 00:30:47.991, 14803 MiB, 100 %
2026/09/03 00:31:17.992, 14803 MiB, 100 %
2026/09/03 00:31:47.992, 14803 MiB, 100 %
2026/09/03 00:32:17.992, 14803 MiB, 77 %
2026/09/03 00:32:47.993, 14803 MiB, 73 %
2026/09/03 00:33:17.993, 14803 MiB, 100 %
2026/09/03 00:33:47.994, 14803 MiB, 100 %
2026/09/03 00:34:17.994, 14803 MiB, 100 %
2026/09/03 00:34:47.995, 14803 MiB, 100 %
2026/09/03 00:35:17.996, 14803 MiB, 100 %
2026/09/03 00:35:47.997, 14803 MiB, 71 %
2026/09/03 00:36:17.998, 14803 MiB, 100 %
2026/09/03 00:36:47.999, 14803 MiB, 83 %
2026/09/03 00:37:18.001, 14803 MiB, 98 %
2026/09/03 00:37:48.002, 14803 MiB, 100 %
2026/09/03 00:38:18.003, 14803 MiB, 92 %
2026/09/03 00:38:48.004, 14803 MiB, 100 %
2026/09/03 00:39:18.005, 14803 MiB, 100 %
2026/09/03 00:39:48.006, 14803 MiB, 100 %
2026/09/03 00:40:18.008, 14803 MiB, 100 %
2026/09/03 00:40:48.009, 14803 MiB, 100 %
2026/09/03 00:41:18.010, 14803 MiB, 100 %
2026/09/03 00:41:48.010, 14803 MiB, 89 %
2026/09/03 00:42:18.010, 14803 MiB, 69 %
2026/09/03 00:42:48.011, 14803 MiB, 91 %
2026/09/03 00:43:18.011, 14803 MiB, 100 %
2026/09/03 00:43:48.012, 14803 MiB, 100 %
2026/09/03 00:44:18.013, 14803 MiB, 100 %
2026/09/03 00:44:48.014, 14803 MiB, 100 %
2026/09/03 00:45:18.014, 14803 MiB, 69 %
2026/09/03 00:45:48.015, 14803 MiB, 71 %
2026/09/03 00:46:18.016, 0 MiB, 0 %
2026/09/03 00:46:48.017, 0 MiB, 0 %
2026/09/03 00:47:18.018, 0 MiB, 0 %
