timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 08:40:45.963, 14705 MiB, 100 %
2026/09/02 08:41:15.964, 14705 MiB, 71 %
2026/09/02 08:41:45.964, 14705 MiB, 100 %
2026/09/02 08:42:15.965, 14705 MiB, 100 %
2026/09/02 08:42:45.966, 14705 MiB, 97 %
2026/09/02 08:43:15.967, 14705 MiB, 67 %
2026/09/02 08:43:45.967, 14705 MiB, 85 %
2026/09/02 08:44:15.968, 14705 MiB, 80 %
2026/09/02 08:44:45.969, 14705 MiB, 100 %
2026/09/02 08:45:15.970, 14803 MiB, 100 %
2026/09/02 08:45:45.971, 14803 MiB, 100 %
2026/09/02 08:46:15.972, 14803 MiB, 100 %
2026/09/02 08:46:45.973, 14803 MiB, 100 %
2026/09/02 08:47:15.974, 14803 MiB, 100 %
2026/09/02 08:47:45.975, 14803 MiB, 100 %
2026/09/02 08:48:15.976, 14803 MiB, 100 %
2026/09/02 08:48:45.977, 14803 MiB, 100 %
2026/09/02 08:49:15.977, 14803 MiB, 70 %
2026/09/02 08:49:45.978, 14803 MiB, 100 %
2026/09/02 08:50:15.979, 14803 MiB, 100 %
2026/09/02 08:50:45.980, 14803 MiB, 73 %
2026/09/02 08:51:15.981, 14803 MiB, 100 %
2026/09/02 08:51:45.982, 14803 MiB, 100 %
2026/09/02 08:52:15.983, 14803 MiB, 69 %
2026/09/02 08:52:45.984, 14803 MiB, 69 %
2026/09/02 08:53:15.985, 14803 MiB, 100 %
2026/09/02 08:53:45.986, 14803 MiB, 100 %
2026/09/02 08:54:15.987, 14803 MiB, 100 %
2026/09/02 08:54:45.988, 14803 MiB, 83 %
2026/09/02 08:55:15.989, 14803 MiB, 69 %
2026/09/02 08:55:45.990, 14803 MiB, 82 %
2026/09/02 08:56:15.991, 14803 MiB, 100 %
2026/09/02 08:56:45.992, 14803 MiB, 100 %
2026/09/02 08:57:15.993, 14803 MiB, 100 %
2026/09/02 08:57:45.993, 14803 MiB, 100 %
2026/09/02 08:58:15.995, 14803 MiB, 70 %
2026/09/02 08:58:45.996, 14803 MiB, 100 %
2026/09/02 08:59:15.997, 14803 MiB, 100 %
2026/09/02 08:59:45.998, 14803 MiB, 97 %
2026/09/02 09:00:15.999, 14803 MiB, 71 %
2026/09/02 09:00:46.000, 14803 MiB, 59 %
2026/09/02 09:01:16.001, 14803 MiB, 72 %
2026/09/02 09:01:46.002, 14803 MiB, 90 %
2026/09/02 09:02:16.003, 14803 MiB, 100 %
2026/09/02 09:02:46.004, 14803 MiB, 100 %
2026/09/02 09:03:16.005, 14803 MiB, 100 %
2026/09/02 09:03:46.006, 14803 MiB, 100 %
2026/09/02 09:04:16.006, 14803 MiB, 77 %
2026/09/02 09:04:46.007, 14803 MiB, 100 %
2026/09/02 09:05:16.008, 14803 MiB, 74 %
2026/09/02 09:05:46.009, 14803 MiB, 100 %
2026/09/02 09:06:16.011, 14803 MiB, 100 %
2026/09/02 09:06:46.012, 14803 MiB, 100 %
2026/09/02 09:07:16.012, 14803 MiB, 77 %
