timestamp, memory.used [MiB], utilization.gpu [%]
2026/08/30 06:40:15.532, 14661 MiB, 98 %
2026/08/30 06:40:17.532, 14661 MiB, 90 %
2026/08/30 06:40:19.533, 14661 MiB, 100 %
2026/08/30 06:40:21.533, 14661 MiB, 100 %
2026/08/30 06:40:23.534, 14661 MiB, 0 %
2026/08/30 06:40:25.535, 14661 MiB, 100 %
2026/08/30 06:40:27.535, 14661 MiB, 100 %
2026/08/30 06:40:29.535, 14661 MiB, 100 %
2026/08/30 06:40:31.536, 14661 MiB, 51 %
2026/08/30 06:40:33.536, 14661 MiB, 100 %
2026/08/30 06:40:35.537, 14661 MiB, 100 %
2026/08/30 06:40:37.537, 14661 MiB, 100 %
2026/08/30 06:40:39.537, 14661 MiB, 100 %
2026/08/30 06:40:41.538, 14661 MiB, 52 %
2026/08/30 06:40:43.538, 14661 MiB, 98 %
2026/08/30 06:40:45.539, 14661 MiB, 100 %
2026/08/30 06:40:47.539, 14661 MiB, 100 %
2026/08/30 06:40:49.539, 14661 MiB, 100 %
2026/08/30 06:40:51.540, 14661 MiB, 64 %
2026/08/30 06:40:53.540, 14661 MiB, 98 %
2026/08/30 06:40:55.541, 14661 MiB, 100 %
2026/08/30 06:40:57.541, 14661 MiB, 100 %
2026/08/30 06:40:59.541, 14661 MiB, 100 %
2026/08/30 06:41:01.542, 14661 MiB, 78 %
2026/08/30 06:41:03.542, 14661 MiB, 99 %
2026/08/30 06:41:05.543, 14661 MiB, 100 %
2026/08/30 06:41:07.543, 14661 MiB, 100 %
2026/08/30 06:41:09.543, 14661 MiB, 100 %
2026/08/30 06:41:11.544, 14661 MiB, 92 %
2026/08/30 06:41:13.544, 14661 MiB, 99 %
2026/08/30 06:41:15.545, 14661 MiB, 98 %
2026/08/30 06:41:17.545, 14661 MiB, 100 %
2026/08/30 06:41:19.545, 14661 MiB, 100 %
2026/08/30 06:41:21.546, 14661 MiB, 99 %
2026/08/30 06:41:23.546, 14661 MiB, 99 %
2026/08/30 06:41:25.547, 14661 MiB, 86 %
2026/08/30 06:41:27.547, 14661 MiB, 100 %
2026/08/30 06:41:29.547, 14661 MiB, 100 %
2026/08/30 06:41:31.548, 14661 MiB, 100 %
2026/08/30 06:41:33.548, 14661 MiB, 100 %
2026/08/30 06:41:35.549, 14661 MiB, 76 %
2026/08/30 06:41:37.549, 14661 MiB, 100 %
2026/08/30 06:41:39.549, 14661 MiB, 100 %
2026/08/30 06:41:41.550, 14661 MiB, 100 %
2026/08/30 06:41:43.550, 14661 MiB, 100 %
2026/08/30 06:41:45.550, 14661 MiB, 71 %
2026/08/30 06:41:47.551, 14661 MiB, 100 %
2026/08/30 06:41:49.551, 14661 MiB, 100 %
2026/08/30 06:41:51.552, 14661 MiB, 100 %
2026/08/30 06:41:53.552, 14661 MiB, 100 %
2026/08/30 06:41:55.552, 14661 MiB, 58 %
2026/08/30 06:41:57.553, 14661 MiB, 100 %
2026/08/30 06:41:59.553, 14661 MiB, 100 %
2026/08/30 06:42:01.554, 14661 MiB, 100 %
2026/08/30 06:42:03.554, 14661 MiB, 100 %
2026/08/30 06:42:05.555, 14661 MiB, 51 %
2026/08/30 06:42:07.555, 14661 MiB, 100 %
2026/08/30 06:42:09.555, 14661 MiB, 100 %
2026/08/30 06:42:11.556, 14661 MiB, 100 %
2026/08/30 06:42:13.556, 14661 MiB, 100 %
2026/08/30 06:42:15.557, 14661 MiB, 53 %
2026/08/30 06:42:17.557, 14661 MiB, 98 %
2026/08/30 06:42:19.557, 14661 MiB, 100 %
