timestamp, memory.used [MiB], utilization.gpu [%]
2026/09/02 05:53:04.049, 1639 MiB, 100 %
2026/09/02 05:53:34.049, 1639 MiB, 71 %
2026/09/02 05:54:04.050, 1639 MiB, 25 %
2026/09/02 05:54:34.051, 1639 MiB, 100 %
2026/09/02 05:55:04.051, 1639 MiB, 100 %
2026/09/02 05:55:34.052, 1639 MiB, 100 %
2026/09/02 05:56:04.053, 1639 MiB, 23 %
2026/09/02 05:56:34.054, 1639 MiB, 100 %
2026/09/02 05:57:04.054, 1639 MiB, 99 %
2026/09/02 05:57:34.055, 1639 MiB, 98 %
2026/09/02 05:58:04.056, 1639 MiB, 92 %
2026/09/02 05:58:34.056, 1639 MiB, 98 %
2026/09/02 05:59:04.057, 0 MiB, 0 %
2026/09/02 05:59:34.058, 0 MiB, 0 %
2026/09/02 06:00:04.058, 0 MiB, 0 %
2026/09/02 06:00:34.059, 0 MiB, 0 %
2026/09/02 06:01:04.060, 0 MiB, 0 %
2026/09/02 06:01:34.061, 0 MiB, 0 %
2026/09/02 06:02:04.061, 0 MiB, 0 %
2026/09/02 06:02:34.062, 0 MiB, 0 %
2026/09/02 06:03:04.062, 0 MiB, 0 %
2026/09/02 06:03:34.063, 0 MiB, 0 %
2026/09/02 06:04:04.064, 0 MiB, 0 %
2026/09/02 06:04:34.064, 0 MiB, 0 %
2026/09/02 06:05:04.065, 0 MiB, 0 %
2026/09/02 06:05:34.066, 0 MiB, 0 %
2026/09/02 06:06:04.066, 0 MiB, 0 %
2026/09/02 06:06:34.067, 0 MiB, 0 %
2026/09/02 06:07:04.068, 0 MiB, 0 %
2026/09/02 06:07:34.069, 0 MiB, 0 %
2026/09/02 06:08:04.070, 0 MiB, 0 %
2026/09/02 06:08:34.071, 0 MiB, 0 %
2026/09/02 06:09:04.072, 0 MiB, 0 %
2026/09/02 06:09:34.072, 0 MiB, 0 %
2026/09/02 06:10:04.073, 0 MiB, 0 %
2026/09/02 06:10:34.074, 0 MiB, 0 %
2026/09/02 06:11:04.075, 0 MiB, 0 %
2026/09/02 06:11:34.075, 0 MiB, 0 %
2026/09/02 06:12:04.076, 0 MiB, 0 %
2026/09/02 06:12:34.077, 0 MiB, 0 %
2026/09/02 06:13:04.078, 0 MiB, 0 %
2026/09/02 06:13:34.079, 0 MiB, 0 %
2026/09/02 06:14:04.080, 0 MiB, 0 %
2026/09/02 06:14:34.081, 0 MiB, 0 %
2026/09/02 06:15:04.082, 0 MiB, 0 %
